Order ID,Order Date,Customer Name,Region,Product,Category,Sales,Quantity,Discount,Profit
MZ-2283-417668,2023-01-07,Charles Flores,West,Printer,Technology,717.17,10,0.32,-213.6
dX-4527-139146,2024-10-24,Lori Hartman,South,Pen,Office Supplies,,1,0.26,0.0
Rb-9122-918156,2021-04-09,Kevin Buchanan,East,Laptop,Technology,809.61,4,0.2,-204.37
Us-4224-521558,2025-03-05,Erin Johnson,East,Stapler,Office Supplies,1688.86,3,0.39,-90.6
jn-5259-140491,2024-10-19,Sharon Serrano,West,Monitor,Technology,214.09,8,0.24,31.4
CH-3995-999036,2020-06-05,Brian Irwin,South,Bookcase,Furniture,365.25,3,0.21,-43.73
nf-3373-158400,2024-10-26,Charles Scott,East,Laptop,Technology,1382.46,3,0.28,-342.66
Vl-9857-494791,2023-05-25,William Campbell,West,Desk,Furniture,1196.29,4,0.08,293.59
VE-2975-472069,2023-05-11,,South,Pen,Office Supplies,139.95,9,,43.59
iq-8976-636281,2022-01-09,Christopher Edwards,East,Label,Office Supplies,,7,0.37,0.0
kX-0410-828755,2020-06-15,Andrew Mason,Central,Desk,Furniture,1645.92,9,0.48,228.45
Dr-6360-839213,2021-03-12,Alejandro Douglas,Central,Monitor,Technology,1268.92,7,,-321.92
gK-3386-481518,2025-01-09,Robert Chavez,West,Phone,Technology,293.62,1,,96.56
pP-0384-501267,2020-05-30,Christian King,South,Pen,Office Supplies,391.26,6,0.47,-20.11
Fe-4934-422725,2022-03-14,Christina Webb,West,Table,Furniture,526.76,1,0.22,22.34
yU-3608-979468,2020-05-21,,East,Table,Furniture,57.56,1,0.14,26.81
aB-5016-124633,2023-08-18,Katherine Brown,Central,Printer,Technology,1033.8,9,0.02,-263.89
ll-8422-638519,2023-04-23,Brittany Hamilton PhD,South,Printer,Technology,1908.58,7,0.32,784.78
YO-8424-965895,2023-03-21,Amanda Douglas,Central,Desk,Furniture,453.31,7,0.12,78.22
Nx-5771-952993,2021-12-22,Jessica Chapman,South,Pen,Office Supplies,164.56,1,,-34.44
Aa-3562-736727,2025-03-05,Maria Bell,West,Desk,Furniture,1827.35,5,0.17,-504.5
IO-6623-886410,2022-12-02,Katherine Choi,South,Stapler,Office Supplies,363.25,1,0.23,129.81
iw-1759-611816,2023-04-27,Leah Hudson,Central,Stapler,Office Supplies,494.89,10,0.23,86.47
zY-9769-487641,2024-04-12,Samantha Davis,Central,Bookcase,Furniture,837.55,6,0.49,383.77
jP-9819-048864,2022-11-06,Nicole Lawrence,South,Laptop,Technology,1377.12,2,0.07,414.52
gv-0650-779635,2025-01-04,Jessica Williams,South,Paper,Office Supplies,1223.56,9,0.5,-47.98
Ei-6973-280797,2021-10-28,Rebekah Mendoza,South,Paper,Office Supplies,1889.68,1,0.02,-478.05
NN-8879-764522,2022-05-23,Emily Montgomery,South,Printer,Technology,289.23,9,0.22,-36.23
fR-9500-551872,2024-05-27,Grace Graham,South,Label,Office Supplies,202.59,9,0.4,-20.53
tk-1526-127947,2020-08-17,Kayla Thornton,South,Printer,Technology,1741.33,9,0.17,-155.15
cE-1368-118208,2024-01-16,Tracy Morse,South,Table,Furniture,478.86,2,0.43,-94.02
xd-1784-384409,2023-11-12,Ashley Avila,Central,Printer,Technology,634.37,4,0.46,230.72
ue-8990-252893,2021-09-26,Jody Scott,West,Monitor,Technology,338.76,6,0.12,100.94
Bi-9807-171534,2020-05-31,Kenneth Peters,East,Monitor,Technology,332.15,9,0.06,80.64
ta-0079-994347,2023-05-31,James Jenkins,Central,Label,Office Supplies,1865.51,1,0.29,915.15
Zu-4615-067855,2022-01-18,Thomas Morris,East,Chair,Furniture,1059.03,7,0.04,79.07
xh-3023-747790,2022-02-20,Jenny Peterson,Central,Chair,Furniture,1256.88,3,0.02,-214.43
BI-6948-183958,2021-01-18,Olivia Ellis,South,Label,Office Supplies,192.09,4,0.06,73.5
GT-7529-810843,2023-02-02,Scott Bishop,West,Printer,Technology,1914.62,1,0.38,213.12
ea-8845-877320,2024-07-17,Samantha Palmer,East,Pen,Office Supplies,1553.87,7,0.47,-238.59
LU-9117-966494,2022-09-25,Lisa Coleman,West,Phone,Technology,1274.0,7,0.13,533.04
lI-6040-913015,2021-09-02,Megan Henson,South,Printer,Technology,919.32,8,0.23,-36.18
cJ-7033-390763,2023-06-24,Jacob Gordon,East,Chair,Furniture,263.74,5,0.34,10.15
RD-8626-253458,2025-01-27,Valerie Ortiz,East,Printer,Technology,905.03,9,0.26,399.27
RQ-9511-590775,2021-09-19,Charles Avila,East,Desk,Furniture,610.47,9,0.1,188.24
iv-4958-080668,2020-09-24,Todd Cross,West,Stapler,Office Supplies,1541.12,10,,583.82
Im-3954-367491,2022-06-29,,South,Chair,Furniture,1279.6,7,,634.42
Mp-0775-269369,2024-03-30,Stephanie Perez,South,Table,Furniture,1672.7,10,0.36,-273.17
fB-5426-754538,2023-07-17,David Adams,West,Monitor,Technology,261.99,10,0.16,-62.77
lj-3559-948428,2023-11-18,Alex Harrison,West,Monitor,Technology,,8,0.45,0.0
VT-3522-560231,2024-12-13,Samuel Hill,Central,Printer,Technology,700.4,6,0.14,-57.01
fm-0064-791215,2022-10-07,Alex Mccoy,West,Chair,Furniture,234.58,6,0.18,-34.85
nV-9036-388164,2023-09-14,Maria Garcia,Central,Printer,Technology,452.28,8,,-0.3
PB-4984-438768,2024-01-08,Shawn Best,South,Monitor,Technology,398.74,9,0.21,80.68
Io-5387-020118,2023-06-02,Douglas Curtis,West,Stapler,Office Supplies,1368.54,9,0.12,-277.0
Jm-0919-199371,2023-04-06,Corey Wallace,South,Stapler,Office Supplies,1483.87,3,,516.3
uf-3284-654978,2020-09-17,Sara Cook,East,Monitor,Technology,1800.98,7,0.22,875.33
cC-3678-472266,2024-02-07,Kayla Gentry,Central,Label,Office Supplies,57.51,10,0.3,-11.79
ws-6141-669353,2020-07-11,Sheryl Brown,Central,Table,Furniture,943.69,7,0.34,-237.88
hI-7613-715834,2022-03-15,Matthew Collins,Central,Paper,Office Supplies,1872.66,2,0.13,427.0
uQ-7190-185177,2023-07-26,Colin French,East,Label,Office Supplies,860.07,6,0.05,-157.79
wg-5855-791266,2021-01-18,Jennifer Riggs,Central,Desk,Furniture,1777.58,8,0.32,-215.18
Sq-8097-975524,2022-10-22,Cody Williams,Central,Bookcase,Furniture,203.47,4,,95.48
mY-0620-094660,2023-05-23,Bryan Savage,South,Bookcase,Furniture,454.7,9,0.43,160.6
Gj-1762-531766,2021-03-19,Steven Fernandez,West,Bookcase,Furniture,1734.93,1,0.42,92.18
mA-9872-948920,2024-01-24,Shawn Logan,South,Phone,Technology,1169.81,5,0.0,-69.69
kL-4831-134822,2022-05-03,Andrew Henry MD,West,Paper,Office Supplies,890.74,9,0.43,-108.24
IG-0420-554700,2022-02-02,Brian Mendoza DDS,South,Bookcase,Furniture,1041.8,10,0.39,410.63
KD-9774-340568,2022-08-24,Gregory Garcia,Central,Stapler,Office Supplies,782.99,1,,117.14
FO-4043-992138,2021-09-04,Elizabeth Cardenas,West,Desk,Furniture,703.59,10,0.08,70.54
ep-4556-939631,2022-12-31,,West,Laptop,Technology,390.74,8,,36.54
zq-0260-234842,2022-12-01,Christopher Lyons,West,Label,Office Supplies,1537.88,9,0.3,701.28
jZ-4972-893546,2021-07-20,Kathryn Lane,West,Bookcase,Furniture,1589.65,3,,-353.64
bO-0141-234232,2022-12-02,Alec Watson,West,Table,Furniture,1623.06,10,0.17,148.4
Hr-4554-958405,2024-05-16,Lisa Campos,Central,Phone,Technology,734.36,6,0.02,5.78
QV-1168-352295,2022-01-29,David Johnson,Central,Chair,Furniture,473.19,4,0.05,196.18
Wb-3766-607166,2022-05-08,Adam Thomas,South,Label,Office Supplies,191.35,2,0.24,55.0
UL-7608-879578,2022-04-17,Melissa Harrington,East,Phone,Technology,,10,0.05,0.0
Ze-0540-671211,2020-07-29,Thomas Oliver,South,Chair,Furniture,42.85,5,0.24,-1.49
zQ-1786-553803,2024-04-14,,South,Monitor,Technology,,1,0.22,0.0
jz-5604-608979,2023-09-14,Benjamin Willis,West,Label,Office Supplies,56.0,10,0.34,-11.39
Sl-8658-545859,2024-04-22,Robert Rocha,West,Phone,Technology,159.39,5,0.02,9.28
PT-8876-269082,2024-12-12,,West,Monitor,Technology,1128.94,4,0.35,310.89
Jq-6235-950476,2021-07-12,Julie Davis,South,Bookcase,Furniture,1101.13,7,0.21,272.51
Lk-0593-597223,2021-09-26,Rebecca Gutierrez,Central,Chair,Furniture,1565.3,4,0.22,233.71
xU-2656-978375,2020-10-23,David Wilson,East,Paper,Office Supplies,1268.44,10,0.05,-21.32
IT-9239-788769,2024-01-19,Benjamin York,West,Paper,Office Supplies,572.73,10,0.14,-122.5
sN-6807-349574,2023-02-02,Nicole Jackson,South,Laptop,Technology,,8,0.41,0.0
Do-9821-231127,2021-11-08,Patricia Roberson,East,Paper,Office Supplies,311.24,10,0.15,-19.17
NP-9861-376598,2024-04-06,Evan Coleman,East,Laptop,Technology,,1,0.28,0.0
Zd-5773-986137,2021-08-06,Denise Spencer,West,Table,Furniture,1379.07,6,,-70.63
Jb-7252-248719,2024-08-03,Melissa Carlson,Central,Phone,Technology,1186.92,6,0.32,303.15
iM-7086-919762,2022-03-25,Robert Johnson,Central,Stapler,Office Supplies,1957.67,9,0.06,24.8
AF-4258-361750,2024-03-21,Amanda Davis,South,Pen,Office Supplies,1219.76,5,0.48,514.65
ML-7556-563728,2020-11-13,Linda Johnson,South,Monitor,Technology,448.66,9,0.32,102.84
lH-8540-658523,2021-08-24,Douglas Brandt,East,Monitor,Technology,1738.46,4,0.48,-238.75
fd-2719-190333,2021-05-01,Alicia Garcia,East,Laptop,Technology,1517.69,6,,671.8
Yu-5377-060724,2021-10-21,Brandy Duran,Central,Label,Office Supplies,1029.12,5,,327.06
hn-0807-209577,2021-08-19,Judy Long,East,Chair,Furniture,962.61,6,0.39,34.91
Mj-8217-726578,2021-07-18,,East,Phone,Technology,222.54,1,0.41,81.23
Dt-0973-770299,2024-05-15,Emily Mills,East,Table,Furniture,1152.75,6,,126.45
sr-0213-792476,2023-07-29,Richard Villarreal,South,Label,Office Supplies,201.29,4,,-31.64
gm-3258-636918,2024-12-03,Anthony Harris,West,Monitor,Technology,1110.66,5,0.02,107.25
yd-5092-776428,2023-04-26,Joseph Coleman,Central,Desk,Furniture,1429.44,7,0.33,-382.36
vi-1159-169629,2024-02-06,Jennifer Hall,South,Bookcase,Furniture,416.63,5,0.47,-76.19
qq-8562-447205,2021-02-01,Joseph Johnson,West,Monitor,Technology,278.52,9,0.04,-19.46
ex-1417-188050,2021-11-29,Donna Brewer,East,Stapler,Office Supplies,756.54,2,0.26,-148.06
vK-0443-291013,2023-05-25,Cynthia Mendoza,South,Bookcase,Furniture,,6,0.18,0.0
ZA-8690-577093,2021-10-28,Jason Baker,South,Chair,Furniture,1948.42,8,,266.76
Ck-9633-090043,2022-01-27,,East,Table,Furniture,1220.76,8,0.22,-222.56
PX-6001-893601,2023-08-31,Allison Blankenship,Central,Table,Furniture,424.9,9,0.27,195.55
EM-6594-531161,2020-11-27,Leslie Farrell,South,Stapler,Office Supplies,400.02,1,0.3,133.99
ZR-8828-635152,2021-01-28,,Central,Desk,Furniture,1590.39,1,0.08,-306.38
vB-2177-033163,2023-08-28,Laura Williams,East,Bookcase,Furniture,1390.67,1,0.14,36.99
Iu-0935-965327,2024-03-20,Caitlyn Bennett,East,Pen,Office Supplies,314.19,4,0.07,72.42
gX-5865-857399,2021-04-14,Benjamin Johnson,West,Monitor,Technology,1392.73,1,0.3,-365.98
SS-4547-919407,2021-08-05,Edward Mills,West,Chair,Furniture,249.67,1,0.37,19.17
Ye-2415-378769,2022-11-03,Kathryn Mcbride,West,Desk,Furniture,825.1,2,0.48,126.45
vN-0846-708658,2023-01-17,Kimberly Frank,East,Printer,Technology,1619.0,5,0.46,-246.7
dZ-2449-536707,2022-07-03,Stephen Williams,South,Pen,Office Supplies,1696.99,4,,-432.86
MC-1945-766460,2023-07-16,Cassandra Deleon,East,Chair,Furniture,846.56,1,,-216.56
MC-4304-660816,2023-04-26,Natalie Ellis,Central,Phone,Technology,720.25,1,0.05,259.63
Ge-6614-006667,2023-09-02,Brian Daniels,East,Printer,Technology,1486.25,10,0.02,127.82
bd-7164-408421,2023-03-24,Kristen Conley,Central,Laptop,Technology,1005.54,10,0.46,355.24
FQ-4026-029270,2023-02-03,Angela Bartlett,West,Chair,Furniture,1905.68,9,0.1,-350.11
WM-6744-977053,2023-10-21,,West,Table,Furniture,1906.72,8,,-212.09
Sk-1458-877413,2024-03-13,Devin Reynolds,East,Desk,Furniture,520.38,6,0.02,134.32
XH-6597-261338,2023-05-08,Nicole Sims,East,Label,Office Supplies,1976.11,6,0.2,739.94
Ya-6295-748074,2021-10-17,Shaun Nichols,East,Paper,Office Supplies,,9,,0.0
sw-6403-332757,2024-04-17,Jasmine Grant,East,Bookcase,Furniture,512.66,1,0.38,93.35
pA-5508-147312,2021-03-04,Jamie Hernandez,South,Bookcase,Furniture,1754.12,1,0.16,-151.04
Di-6320-392831,2024-12-29,Derrick Gallagher,South,Monitor,Technology,1189.72,4,0.26,386.86
ch-6869-397022,2025-04-08,Leah Holmes,South,Laptop,Technology,161.12,9,0.02,22.41
kH-3679-754234,2021-03-23,Sarah Allen,East,Monitor,Technology,,8,0.47,0.0
yg-1240-738953,2023-02-28,Sarah Hernandez,Central,Paper,Office Supplies,1751.73,7,0.1,204.39
VJ-3104-924958,2025-02-21,Anthony Hall,Central,Pen,Office Supplies,1568.64,2,0.41,657.15
AO-4274-508502,2025-03-02,Todd Horton,East,Printer,Technology,706.14,9,0.22,17.08
iE-2917-152387,2025-03-27,Amy Griffith,West,Stapler,Office Supplies,949.63,2,0.07,457.01
vK-3538-996886,2023-11-25,Ms. Laura Brady,East,Paper,Office Supplies,949.21,7,0.49,85.7
Qc-6732-757705,2021-08-31,Lori Fields,South,Phone,Technology,,2,0.35,0.0
CK-4967-051447,2022-05-24,Brandon Wagner,South,Pen,Office Supplies,1787.42,10,0.39,-312.45
Qa-4081-997916,2021-01-25,Dawn Bell,South,Monitor,Technology,1117.17,4,0.38,197.21
vT-3935-594325,2023-09-12,Karen Parsons,East,Phone,Technology,991.25,5,0.09,-217.86
PU-9840-790963,2022-06-05,Tara Francis,South,Monitor,Technology,813.47,5,0.05,-207.94
NG-0093-287474,2023-08-05,Ann Herring,South,Laptop,Technology,335.27,2,0.05,2.46
NA-8792-021874,2021-03-27,Stephen Kennedy,East,Paper,Office Supplies,1696.21,3,0.2,-354.87
UG-3544-275432,2022-12-23,Susan Richards,East,Pen,Office Supplies,186.47,10,0.09,-50.17
Ev-8310-410175,2024-12-13,Kimberly Graham,West,Monitor,Technology,1111.53,8,0.05,229.36
sI-3302-549237,2021-05-28,Morgan Page,Central,Laptop,Technology,1805.83,8,0.31,706.97
ZA-8072-731480,2024-09-26,Jillian Jones,West,Paper,Office Supplies,1701.33,6,0.28,-125.14
OE-9815-715411,2022-05-26,Katie Simmons,Central,Monitor,Technology,1492.16,1,0.43,85.28
UH-6046-059283,2024-03-29,Shelby Gonzales,South,Chair,Furniture,729.32,2,0.36,228.53
BP-8833-006327,2022-08-18,Renee Knight,South,Stapler,Office Supplies,1127.33,5,0.01,223.17
Re-7768-792838,2024-08-01,Michael Hays,West,Phone,Technology,1172.34,8,0.09,354.01
Wy-7452-424568,2021-07-17,Paul Lindsey,West,Printer,Technology,1394.7,10,0.0,154.34
RL-0906-583373,2020-08-06,Tiffany Butler,Central,Bookcase,Furniture,811.86,8,0.43,287.65
cv-4346-014613,2020-09-14,Justin Lopez,East,Paper,Office Supplies,168.14,9,0.26,60.38
WG-0860-092900,2023-08-26,Julie Rose,East,Paper,Office Supplies,1087.36,10,0.34,-141.69
GF-2011-246227,2022-07-13,Laura Richard,South,Label,Office Supplies,855.03,4,0.02,40.96
IV-6107-813337,2023-12-20,Kevin Forbes,East,Chair,Furniture,1813.93,8,0.18,-534.19
wE-5719-686368,2023-04-08,Brett Riley,East,Bookcase,Furniture,1839.26,1,0.03,216.69
SZ-5919-826022,2025-01-07,Amy Mendez,West,Label,Office Supplies,1593.48,10,0.36,-326.54
re-7496-462613,2025-02-10,Brian Clark,West,Chair,Furniture,503.44,10,0.18,211.5
Np-2286-211966,2024-11-07,Joseph Sherman,West,Printer,Technology,1805.96,3,0.11,860.57
ck-2112-598353,2022-11-14,Megan Gregory,East,Printer,Technology,355.59,9,0.35,-15.7
gy-2956-161847,2021-12-10,Angela Braun,East,Phone,Technology,110.25,2,0.02,12.67
Po-6820-904277,2021-10-14,Carol Nelson,East,Chair,Furniture,391.82,1,0.38,-15.46
ZR-4910-377205,2021-03-19,William Johnson,South,Chair,Furniture,1942.52,4,,155.96
CV-3196-872691,2022-09-25,Brandi Sharp,South,Monitor,Technology,383.22,2,0.39,-42.35
Dq-7293-478102,2022-10-12,Angela Hendricks,South,Desk,Furniture,882.72,10,,-97.48
IX-0562-092008,2024-08-29,Kimberly Mullins,West,Phone,Technology,486.11,7,0.35,18.72
lw-5085-974181,2022-10-23,William Zimmerman,Central,Label,Office Supplies,,3,0.31,0.0
Eu-1262-548984,2024-11-27,Patrick Stevens,Central,Printer,Technology,951.56,8,0.36,411.93
af-8372-176768,2023-01-04,Colleen Alvarado,South,Bookcase,Furniture,1144.3,5,0.42,103.87
dd-6530-938700,2023-04-24,Maria Abbott,West,Table,Furniture,1821.72,8,0.25,716.31
YK-3572-833713,2022-01-22,Daniel Henry,East,Phone,Technology,323.96,8,0.23,-88.05
Kk-8057-052309,2021-08-27,Elizabeth Mitchell,Central,Label,Office Supplies,763.54,4,0.39,157.65
Mo-8249-246334,2022-05-05,Amy Garcia,West,Label,Office Supplies,897.34,7,0.08,305.17
Cx-7840-299372,2020-12-12,Nicholas Heath,East,Monitor,Technology,1805.9,6,0.37,322.93
Gs-0507-331190,2022-03-25,Kristin Parker,East,Table,Furniture,1011.39,10,0.32,47.78
jh-3111-967157,2022-09-06,Danielle Owen,West,Stapler,Office Supplies,1290.08,5,0.17,267.35
dn-8195-841103,2022-07-25,Joseph Hood,South,Table,Furniture,418.49,5,0.36,-90.45
SF-9868-277081,2023-07-04,Donald Arellano,Central,Bookcase,Furniture,26.51,8,0.38,1.82
ag-4842-141019,2021-05-10,Thomas Patrick,East,Table,Furniture,626.54,2,0.23,17.28
ug-8157-735857,2022-04-19,Tracey Simpson,Central,Chair,Furniture,994.33,5,0.21,236.54
Pq-5495-417845,2022-01-30,Kevin Hill,South,Stapler,Office Supplies,1135.34,4,,99.7
Lb-0669-322999,2023-09-10,Laura Carroll,South,Paper,Office Supplies,1785.92,10,0.21,-266.14
cw-8927-901116,2021-12-12,Jon Casey,East,Paper,Office Supplies,124.78,1,0.1,42.8
lN-5952-234542,2021-05-01,Justin Medina,Central,Monitor,Technology,1569.19,7,0.0,273.14
ZV-8137-717500,2024-02-05,Steven Tate,East,Paper,Office Supplies,268.5,4,0.03,-1.09
UH-1983-065860,2024-01-16,Jeremy Lin,West,Laptop,Technology,408.95,2,0.1,188.58
Ws-0658-041476,2024-03-25,Christopher Clark,West,Desk,Furniture,1285.97,9,0.36,65.25
Ot-1505-543009,2023-06-06,Sherry Johnson,South,Bookcase,Furniture,756.42,2,0.18,339.79
gt-0142-941600,2021-12-09,Jennifer Adams,West,Printer,Technology,323.94,9,0.21,95.1
Ka-6313-745778,2020-11-06,Marcus Cooper,East,Chair,Furniture,47.78,2,0.46,-10.62
LW-8874-622913,2023-12-24,Shelley Jones,West,Chair,Furniture,419.23,8,0.15,207.6
an-2833-716893,2020-12-16,Calvin Jacobs,Central,Phone,Technology,1087.74,10,0.03,139.64
dA-7303-280718,2024-03-31,Christopher Gonzalez,West,Chair,Furniture,,5,0.43,0.0
Eq-8331-972643,2023-06-27,Carol West,West,Desk,Furniture,627.34,5,0.26,123.38
ij-0877-259482,2020-11-08,Carrie Wilson,East,Pen,Office Supplies,1964.01,9,0.28,642.09
WU-2288-166432,2025-04-15,Laura Howell,South,Bookcase,Furniture,1362.94,4,,364.78
Er-0234-086777,2025-02-07,Cody Wiggins,East,Printer,Technology,138.47,5,0.18,-5.3
tl-7554-891134,2024-08-12,William Evans,South,Stapler,Office Supplies,1017.65,9,0.5,-201.83
jM-0477-565872,2020-11-24,Jessica Davis,East,Bookcase,Furniture,739.25,8,0.43,-22.7
yX-5960-426879,2021-01-26,Tina Parrish,Central,Printer,Technology,1464.14,8,0.28,-53.01
xH-6799-992212,2020-06-12,Brenda Stephens,South,Pen,Office Supplies,1352.45,8,0.17,228.35
mU-8531-503565,2020-06-09,Kenneth Phelps,East,Label,Office Supplies,1679.28,8,0.04,584.55
ep-4827-739629,2022-12-02,Brandon Ellis,East,Printer,Technology,1957.02,5,0.48,-40.74
Vs-4532-831126,2020-08-10,Joseph Guerrero,West,Printer,Technology,1662.89,10,0.29,-379.06
cl-4073-428312,2025-02-06,,South,Paper,Office Supplies,109.2,8,0.02,28.68
cE-2930-055396,2022-01-05,Andrew Bailey,East,Monitor,Technology,1584.77,2,0.35,245.7
Xn-6104-672256,2020-09-08,Veronica Hoffman,South,Monitor,Technology,952.12,4,0.32,-173.59
FJ-8104-911169,2023-05-22,John Booker,South,Chair,Furniture,708.68,2,0.24,57.28
sy-5259-782310,2022-12-15,John Chen,South,Paper,Office Supplies,910.16,7,,32.73
aO-7671-898695,2024-03-14,Brittany Gonzalez,Central,Monitor,Technology,1494.3,5,0.33,-282.57
vi-7094-217787,2021-06-09,Micheal Bowen,South,Pen,Office Supplies,1395.25,7,0.02,169.97
jE-7192-524599,2021-05-05,Dustin Sandoval,Central,Laptop,Technology,921.48,9,0.36,347.57
KS-3522-130734,2021-07-26,Jennifer Anderson,East,Chair,Furniture,621.8,2,0.4,132.97
CN-2571-010134,2021-03-14,Angela Wilson,East,Paper,Office Supplies,1213.89,2,0.04,-27.69
Ho-7962-574280,2023-09-08,Lindsey Miller,West,Label,Office Supplies,142.05,9,0.48,-15.34
kq-9308-057051,2022-01-31,Zachary Wright,West,Laptop,Technology,1418.26,4,0.04,105.6
Hh-3454-033297,2022-06-19,Jacob Campbell,West,Desk,Furniture,1468.11,9,0.17,649.59
ZR-5183-113760,2021-11-02,Shelby Martin,West,Chair,Furniture,163.36,9,0.33,78.43
qC-4282-018457,2024-06-15,Micheal Hoffman,Central,Stapler,Office Supplies,987.72,3,0.44,-111.25
uE-3887-346347,2022-11-28,Joseph Diaz,East,Paper,Office Supplies,1466.49,9,0.33,-242.34
xE-7811-737563,2020-06-09,Justin Bailey,Central,Desk,Furniture,1924.07,8,0.36,-381.64
nC-8141-536284,2021-02-24,Douglas Nguyen,Central,Bookcase,Furniture,1733.93,4,0.04,-233.79
gM-9647-964955,2023-07-25,Patricia Phelps,Central,Laptop,Technology,159.08,1,0.46,21.58
SP-7266-335738,2023-11-25,Amy Williams,Central,Paper,Office Supplies,1789.29,2,,362.99
Rv-8202-977016,2024-08-10,Erik Miller,East,Laptop,Technology,1746.99,10,0.2,-38.5
Oi-8605-202531,2021-02-05,Jasmine Davis,Central,Chair,Furniture,1153.35,2,0.21,-173.37
NB-8822-916906,2020-06-23,Walter Sullivan,West,Monitor,Technology,1951.53,6,0.11,-362.28
lW-9798-454299,2023-08-16,Gary Johnson,West,Monitor,Technology,1360.96,7,0.29,-333.8
fW-6133-532526,2021-05-09,,West,Paper,Office Supplies,369.3,3,0.41,68.05
lf-3846-308556,2025-03-29,,East,Label,Office Supplies,1889.93,5,0.05,33.17
ul-9515-166204,2024-02-02,Michael Hoover,Central,Paper,Office Supplies,1133.16,6,0.1,406.48
VY-7457-217043,2024-02-29,Sean Davidson,South,Printer,Technology,1795.71,6,0.1,-67.09
Me-3323-537480,2022-07-09,Crystal Willis,South,Paper,Office Supplies,1132.79,6,0.36,207.3
ON-7137-567274,2022-02-18,Shane Colon,South,Phone,Technology,684.6,10,,-144.44
sA-8909-367355,2024-09-10,Jennifer Ross,South,Laptop,Technology,1506.13,1,0.29,285.25
we-7600-748336,2021-08-01,Steve Rodriguez,South,Laptop,Technology,1713.57,7,0.12,-353.62
Mq-3604-467025,2025-04-12,Angel Perkins,West,Table,Furniture,1915.05,2,0.46,744.7
CW-0182-125353,2024-06-07,Keith Keller,Central,Printer,Technology,1926.88,8,0.15,836.65
ja-2430-510346,2022-05-10,Billy Smith,East,Table,Furniture,1877.92,3,0.27,855.94
HL-4222-285171,2021-08-28,James Dalton,Central,Paper,Office Supplies,1835.85,7,0.06,868.12
RH-8526-160486,2020-10-31,Adrian Mcknight,East,Label,Office Supplies,563.94,2,0.4,-115.6
GE-1589-842172,2023-04-19,Sergio Matthews,Central,Stapler,Office Supplies,1689.16,4,0.31,-221.25
VY-3578-458881,2021-10-27,Rachael Ross,East,Paper,Office Supplies,1841.86,6,0.27,529.17
aU-8051-820496,2021-12-17,James Johns,South,Paper,Office Supplies,1814.58,1,0.25,454.14
Sc-0155-324703,2022-01-02,Carolyn Cooper,Central,Paper,Office Supplies,236.52,7,0.32,25.37
Lk-9495-228183,2021-08-05,Grant Bailey,East,Paper,Office Supplies,1719.79,1,0.09,321.77
Ge-4028-849158,2020-12-21,Jennifer Meyers,West,Label,Office Supplies,1159.49,2,,91.51
sV-0281-659829,2023-06-18,Mark Morton,East,Monitor,Technology,975.59,5,0.03,-19.25
